서울특별시 성동구 하왕십리동,1071,1071,0,왕십리자이,84.99,201912,14,"120,000",10,2017,난계로 100,, ,-,-
서울특별시 성동구 하왕십리동,1064,1064,0,왕십리지웰,84.981,201912,18,"77,500",9,2009,무학봉길 76,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,84.417,201912,6,"80,500",4,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,201912,7,"72,700",8,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,201912,11,"77,000",5,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,84.417,201912,14,"84,700",7,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,201912,14,"69,000",18,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,84.417,201912,14,"87,500",4,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,201912,21,"77,900",11,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,201912,29,"79,000",7,2004,난계로 84,, ,-,-
서울특별시 성동구 하왕십리동,258,258,0,청계벽산,114.46,201912,2,"85,000",11,1996,무학로 50,, ,-,-
서울특별시 성동구 하왕십리동,258,258,0,청계벽산,114.46,201912,5,"99,500",8,1996,무학로 50,, ,-,-
서울특별시 성동구 하왕십리동,258,258,0,청계벽산,114.46,201912,14,"95,000",10,1996,무학로 50,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),59.88,201912,1,"120,000",11,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.96,201912,5,"128,000",18,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),148.8,201912,6,"150,000",1,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),129.34,201912,7,"149,500",1,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),129.34,201912,7,"155,000",20,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),129.34,201912,7,"155,000",3,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.88,201912,9,"139,000",9,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.88,201912,9,"131,000",6,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),59.88,201912,12,"115,000",13,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.92,201912,12,"132,000",10,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),59.88,201912,26,"121,400",10,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.88,201912,30,"140,000",13,2015,무학로 33,, ,-,-
서울특별시 성동구 하왕십리동,990,990,0,한신무학,94.46,201912,10,"85,000",10,1989,왕십리로31나길 22,, ,-,-
서울특별시 성동구 하왕십리동,990,990,0,한신무학,94.46,201912,17,"85,000",10,1989,왕십리로31나길 22,, ,-,-
서울특별시 성동구 하왕십리동,1050,1050,0,한진해모로,84.96,201912,9,"74,500",20,2001,왕십리로31길 20,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,1,"73,000",15,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,2,"91,000",5,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,2,"86,500",1,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,3,"95,000",10,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,6,"95,000",2,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,6,"71,900",2,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,6,"69,000",1,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,7,"77,500",13,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,7,"78,000",7,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,7,"74,000",14,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,9,"70,000",1,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,11,"77,000",10,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,13,"69,700",1,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,114.94,201912,13,"103,500",2,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,14,"98,500",1,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,14,"93,000",13,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,14,"78,000",14,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,14,"97,000",11,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,114.94,201912,16,"118,000",11,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,201912,17,"83,000",13,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,18,"94,000",3,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,114.94,201912,24,"105,000",9,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,201912,27,"94,000",15,2000,행당로 79,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,2,"102,000",5,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,201912,2,"76,000",4,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,3,"95,000",2,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,201912,3,"83,500",14,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,201912,4,"80,900",15,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,5,"104,500",7,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,201912,7,"84,000",19,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,7,"110,000",6,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,84.95,201912,7,"100,000",20,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,9,"108,000",5,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,14,"104,000",14,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,114.97,201912,14,"105,000",11,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,84.95,201912,16,"103,000",20,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,201912,20,"82,400",23,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,84.95,201912,21,"100,000",19,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,201912,28,"84,000",14,2003,고산자로 164,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,84.06,201912,11,"107,000",14,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,84.06,201912,12,"108,000",11,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,101.45,201912,13,"128,000",9,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,84.18,201912,15,"112,000",6,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,84.06,201912,15,"110,000",25,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,84.18,201912,15,"122,000",25,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,92.08,201912,16,"120,000",22,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,84.06,201912,20,"118,000",39,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,377,377,0,서울숲더샵,92.24,201912,21,"111,000",6,2014,왕십리로 241,, ,-,-
서울특별시 성동구 행당동,380,380,0,서울숲리버뷰자이,84.95,201912,3,"158,000",23,2018,고산자로2길 65,, ,-,-
서울특별시 성동구 행당동,380,380,0,서울숲리버뷰자이,84.9,201912,7,"145,000",24,2018,고산자로2길 65,, ,-,-
서울특별시 성동구 행당동,380,380,0,서울숲리버뷰자이,84.9,201912,28,"150,000",13,2018,고산자로2길 65,, ,-,-
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,122.01,201912,2,"130,000",10,1998,왕십리로 280,, ,-,-
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,122.01,201912,4,"135,000",2,1998,왕십리로 280,, ,-,-
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,122.01,201912,4,"125,000",3,1998,왕십리로 280,, ,-,-
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,122.01,201912,21,"130,000",2,1998,왕십리로 280,, ,-,-
서울특별시 성동구 행당동,376,376,0,서울숲행당푸르지오,84.74,201912,6,"97,000",10,2011,고산자로 177,, ,-,-
서울특별시 성동구 행당동,376,376,0,서울숲행당푸르지오,84.81,201912,10,"107,000",3,2011,고산자로 177,, ,-,-
서울특별시 성동구 행당동,344,344,0,신동아,76.71,201912,10,"77,000",7,1995,독서당로 441,, ,-,-
서울특별시 성동구 행당동,344,344,0,신동아,59.97,201912,13,"63,000",15,1995,독서당로 441,, ,-,-
서울특별시 성동구 행당동,344,344,0,신동아,59.97,201912,20,"58,300",2,1995,독서당로 441,, ,-,-
서울특별시 성동구 행당동,375,375,0,행당두산위브,59.99,201912,10,"84,800",1,2009,행당로8길 8,, ,-,-
서울특별시 성동구 행당동,375,375,0,행당두산위브,59.99,201912,14,"85,000",1,2009,행당로8길 8,, ,-,-
서울특별시 성동구 행당동,364,364,0,행당브라운스톤,59.27,201912,2,"80,000",12,2005,행당로 99,, ,-,-
서울특별시 성동구 행당동,364,364,0,행당브라운스톤,114.76,201912,3,"113,000",4,2005,행당로 99,, ,-,-
서울특별시 성동구 행당동,364,364,0,행당브라운스톤,59.27,201912,9,"84,000",9,2005,행당로 99,, ,-,-
서울특별시 성동구 행당동,364,364,0,행당브라운스톤,59.27,201912,28,"83,000",5,2005,행당로 99,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,1,"76,800",6,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,4,"78,000",7,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,4,"96,000",8,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,6,"92,700",5,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,6,"103,000",22,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,114.62,201912,7,"104,000",6,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,7,"80,000",10,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,7,"72,000",6,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,9,"78,800",7,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,10,"93,000",5,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,10,"84,500",14,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,10,"92,000",3,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,14,"89,000",1,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,16,"100,000",9,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,114.62,201912,18,"115,000",18,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,18,"104,000",13,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,201912,28,"80,000",4,2000,행당로 82,, ,-,-
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,201912,28,"95,000",14,2000,행당로 82,, ,-,-
서울특별시 성동구 홍익동,53,53,0,청계대주파크빌,84.98,201912,4,"62,000",2,2005,무학로12길 11,, ,-,-
서울특별시 성동구 홍익동,53,53,0,청계대주파크빌,84.98,201912,31,"59,500",1,2005,무학로12길 11,, ,-,-
서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),84.96,201912,4,"84,000",11,2003,길음로9길 40,, ,-,-
서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),114.98,201912,5,"88,500",2,2003,길음로9길 40,, ,-,-
서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),59.99,201912,8,"64,800",5,2003,길음로9길 40,, ,-,-
서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),59.99,201912,14,"64,800",18,2003,길음로9길 40,, ,-,-
서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),59.99,201912,16,"70,000",6,2003,길음로9길 40,, ,-,-
서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),59.99,201912,31,"65,500",3,2003,길음로9길 40,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,59.99,201912,7,"53,000",3,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,7,"69,000",2,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,59.99,201912,8,"53,000",3,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,9,"81,000",5,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,59.99,201912,10,"56,000",10,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,11,"76,000",11,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,11,"85,000",17,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,14,"74,800",11,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,14,"67,000",6,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,14,"77,800",4,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,16,"73,250",1,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,18,"80,100",13,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,23,"65,000",18,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,23,"68,800",7,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,24,"81,900",8,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,28,"81,000",18,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,28,"70,000",4,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,59.99,201912,28,"52,000",1,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,84.97,201912,30,"69,000",9,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,59.99,201912,31,"59,500",13,2005,길음로 119,, ,-,-
서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,114.73,201912,31,"80,000",5,2005,길음로 119,, ,-,-
